# Date	real
07/19/26	0.1971
07/19/26	0.2029
07/19/26	0.1968
07/19/26	0.198
07/19/26	0.1977
07/19/26	0.1989
07/19/26	0.1988
07/19/26	0.1983
07/19/26	0.199
07/19/26	0.1988
07/20/26	0.1993
07/20/26	0.1975
07/20/26	0.1974
07/20/26	0.1991
07/20/26	0.1972
07/20/26	0.1979
07/20/26	0.1968
07/20/26	0.1989
07/20/26	0.203
07/20/26	0.1987
07/26/26	0.3893
07/26/26	0.391
07/26/26	0.3881
07/26/26	0.3917
07/26/26	0.3928
07/26/26	0.3906
07/26/26	0.3928
07/26/26	0.3844
07/26/26	0.3846
07/26/26	0.3848
07/26/26	0.3983
07/26/26	0.3916
07/26/26	0.391
07/26/26	0.3928
07/26/26	0.3922
07/26/26	0.3892
07/26/26	0.3901
07/26/26	0.3909
07/26/26	0.389
07/26/26	0.3947
07/27/26	0.1982
07/27/26	0.1981
07/27/26	0.21
07/27/26	0.2078
07/27/26	0.2075
07/27/26	0.1987
07/27/26	0.1984
07/27/26	0.1983
07/27/26	0.1983
07/27/26	0.198
