# Date	real
07/19/26	0.09313
07/19/26	0.09232
07/19/26	0.09282
07/19/26	0.09232
07/19/26	0.09205
07/19/26	0.09234
07/19/26	0.09315
07/19/26	0.093
07/19/26	0.09243
07/19/26	0.09322
07/20/26	0.09348
07/20/26	0.09249
07/20/26	0.09291
07/20/26	0.09174
07/20/26	0.09168
07/20/26	0.09221
07/20/26	0.09389
07/20/26	0.09181
07/20/26	0.09323
07/20/26	0.09188
07/26/26	0.119
07/26/26	0.1232
07/26/26	0.1164
07/26/26	0.1241
07/26/26	0.122
07/26/26	0.1223
07/26/26	0.1236
07/26/26	0.1206
07/26/26	0.1241
07/26/26	0.1197
07/26/26	0.1227
07/26/26	0.1234
07/26/26	0.1238
07/26/26	0.123
07/26/26	0.1232
07/26/26	0.1186
07/26/26	0.1192
07/26/26	0.1269
07/26/26	0.1225
07/26/26	0.1235
07/27/26	0.09174
07/27/26	0.09098
07/27/26	0.09142
07/27/26	0.09191
07/27/26	0.09182
07/27/26	0.09106
07/27/26	0.09224
07/27/26	0.0923
07/27/26	0.09156
07/27/26	0.09137
