# Date	real
07/19/26	0.2846
07/19/26	0.2883
07/19/26	0.2825
07/19/26	0.2829
07/19/26	0.2828
07/19/26	0.2836
07/19/26	0.2848
07/19/26	0.2857
07/19/26	0.2858
07/19/26	0.2861
07/20/26	0.2867
07/20/26	0.2828
07/20/26	0.2853
07/20/26	0.2844
07/20/26	0.2838
07/20/26	0.2852
07/20/26	0.2842
07/20/26	0.2844
07/20/26	0.285
07/20/26	0.289
07/26/26	0.5645
07/26/26	0.5669
07/26/26	0.5593
07/26/26	0.5658
07/26/26	0.564
07/26/26	0.5629
07/26/26	0.5689
07/26/26	0.5672
07/26/26	0.5639
07/26/26	0.5585
07/26/26	0.5646
07/26/26	0.574
07/26/26	0.5597
07/26/26	0.5667
07/26/26	0.5594
07/26/26	0.5598
07/26/26	0.5571
07/26/26	0.5586
07/26/26	0.5645
07/26/26	0.5582
07/27/26	0.2836
07/27/26	0.2823
07/27/26	0.2856
07/27/26	0.2898
07/27/26	0.2882
07/27/26	0.2827
07/27/26	0.285
07/27/26	0.2848
07/27/26	0.282
07/27/26	0.2837
